-0.8,0.2,-0.23,-0.04,0.2,-0.64
-0.18,0.07,0.08,0.14,0.04,0.02
-0.3,-0.06,-0.02,-0.13,-0.15,0.53
-0.12,0.04,0.17,0.04,-0.08,0.71
-0.18,0.08,0.24,-0.08,-0.21,0.68
-0.4,-0.18,0.45,-0.14,-0.24,0.07
-0.75,-0.22,-0.49,-0.02,-0.26,-1.21
-2.47,0.04,-1.09,-0.15,0.23,-3
4.49,-1.33,-1.5,0.54,0.85,-3.68
2.58,-0.3,-0.32,0.16,0.53,-2.8
-1.89,-1.62,-1.78,-0.35,0.33,-1.51
-0.83,0.01,0.06,0.08,-0.12,-0.45
-0.61,-0.26,-0.17,-0.24,-0.4,0.59
-0.26,0.27,0.3,-0.07,-0.11,1.07
-0.16,0.56,0.59,-0.28,0.14,1.2
-0.27,0.45,0.46,-0.23,-0.03,0.8
-0.37,-0.03,-0.04,-0.13,-0.08,-0.12
-0.91,-0.32,-0.37,-0.12,-0.14,-1.66
-2.59,-0.66,-0.81,0.27,0.07,-3.17
4,-0.18,-2.21,0.33,0.33,-3.7
2.65,-0.41,-0.65,0.07,0.73,-2.95
-1.96,-1.04,-1.2,-0.4,0.38,-1.52
-0.65,-0.1,-0.09,0.03,-0.13,-0.4
-0.5,-0.44,0.08,-0.02,-0.39,0.59
-0.21,0.15,0.17,-0.04,-0.16,1.02
-1.06,2.24,2.3,-0.28,0.08,1.4
-0.14,0.17,0.46,-0.09,-0.07,0.82
-0.4,-0.02,-0.03,-0.22,-0.31,-0.02
-0.89,-0.31,-0.39,-0.1,-0.2,-1.6
-2.3,-0.41,-0.68,0.24,0.28,-3.16
4.28,-1.29,-1.31,0.24,0.53,-3.58
2.63,0.07,-1.09,0.14,0.55,-2.98
-1.97,-1.37,-1.5,-0.47,0.33,-1.57
-0.7,0.07,0.06,0.09,0.09,-0.61
-0.47,-0.28,-0.25,-0.01,-0.4,0.31
-0.2,-0.22,0.11,0.04,-0.27,0.88
-0.28,0.4,0.42,-0.15,0.06,1.09
-0.22,-0.06,0.43,-0.07,-0.02,0.88
-0.29,-0.3,0.29,-0.12,-0.3,0.38
-0.76,-0.41,-0.25,-0.28,-0.45,-0.65
-1.59,-0.5,-0.52,-0.12,-0.18,-2.35
-4.39,-1.81,-2.26,0.02,0.61,-3.6
3.77,-0.73,-0.83,0.22,0.77,-3.52
-0.49,-1.12,-1.87,-0.16,0.46,-2.38
-0.97,-0.51,-0.55,-0.22,-0.01,-1.03
-0.47,-0.24,-0.22,-0.05,-0.3,0.04
-0.35,-0.17,-0.02,-0.12,-0.21,0.66
0.09,0.06,0.44,0.04,-0.1,0.8
-0.68,1.24,1.25,-0.02,-0.24,0.76
-0.07,-0.11,-0.11,0.14,-0.07,0.14
-0.55,-0.09,-0.1,-0.17,0.03,-0.77
-1.17,-0.09,-0.42,0.13,0.21,-1.96
-2.96,-1.88,-1.94,0.15,0.31,-2.77
2.65,-0.44,-0.45,0.61,0.26,-2.78
1.57,-0.31,-1.41,-0.05,0.24,-1.99
-1.11,-0.48,-0.56,0.06,0.22,-1.11
-0.36,-0.07,-0.06,0.12,-0.05,-0.33
-0.19,-0.13,-0.12,0.04,-0.14,0.25
0.03,-0.01,0.05,0.1,-0.14,0.56
-0.33,0.02,0.04,-0.04,-0.11,0.5
-0.1,-0.04,0.19,0.05,-0.04,0.07
-0.4,0.03,-0.14,-0.04,0,-0.79
-1.21,0.12,-0.57,0.12,0.16,-1.95
-2.45,-1.78,-2.64,0.22,0.19,-2.6
2.19,-0.35,-0.14,0.51,0.23,-2.52
1.39,-0.41,-0.93,-0.04,0.25,-1.72
-1.08,-0.2,-1.01,0.05,0.1,-0.91
-0.33,-0.17,-0.03,0.25,-0.08,-0.26
-0.23,-0.1,-0.09,0.01,-0.17,0.28
0.05,-0.02,0.2,0.13,-0.01,0.39
-0.2,0.01,0.03,0.1,-0.13,0.22
-0.36,-0.09,-0.06,-0.01,-0.18,-0.3
-0.93,-0.25,-0.28,0.21,0.16,-1.51
-2.01,-1.32,-2.83,0.19,0.25,-2.38
2.17,-0.44,-0.36,0.38,0.22,-2.56
0.95,-1.39,-1.46,0.19,0.26,-2
-1.01,0.14,-1.03,-0.08,0.18,-1.16
-0.37,0.01,-0.18,0.22,0.05,-0.45
-0.09,-0.24,-0.22,0.07,-0.18,0.16
0.03,0.02,0.02,0.15,0.02,0.42
0.01,-0.05,0.17,0.08,-0.05,0.44
-0.33,-0.05,0,0.09,-0.15,0.13
-0.4,-0.01,-0.01,0.13,0.05,-0.78
-1.56,-0.45,-0.48,0.13,0.22,-2.03
1.66,-2.53,-2.95,0.22,0.31,-2.79
2.02,-0.14,-0.27,0.35,0.31,-2.49
-0.38,-1.3,-2.4,-0.14,0.28,-1.64
-0.7,-0.02,-0.07,0.14,0.26,-0.95
-0.22,-0.15,-0.14,0.22,-0.09,-0.23
-0.04,-0.17,-0.16,0.06,-0.18,0.36
0.26,-0.08,0.12,0.3,-0.06,0.6
-0.06,-0.06,-0.03,0.05,-0.23,0.64
-0.22,0.16,0.18,0.17,-0.06,0.08
-0.11,-0.06,-0.06,0.12,-0.03,-0.75
-1.54,0.45,-0.6,0.02,0.32,-2.09
-2.72,-2.01,-2.61,0.19,0.4,-2.84
2.04,-0.76,-0.2,0.3,0.19,-2.54
1.09,-1.14,-1.25,0,0.34,-1.73
-1.08,-0.04,-0.56,-0.03,0.19,-0.87
-0.24,0.08,0.09,0.23,0.12,-0.21
-0.22,-0.34,0.02,0.07,-0.26,0.36
0.05,-0.01,0.05,0.16,-0.12,0.49
0.01,0.15,0.19,0.18,0.02,0.35
-0.28,-0.09,-0.07,0.12,-0.16,-0.01
-0.27,-0.11,-0.23,0.32,0.01,-0.81
-1.47,-0.68,-0.71,-0.01,0.06,-1.52
0.48,-1.29,-3.08,0.14,0.26,-2.48
2.05,-0.62,-1.05,0.28,0.33,-2.67
-0.53,-1.3,-1.35,-0.15,0.42,-2.05
-0.69,-0.37,-0.38,-0.02,0.13,-1.14
-0.24,-0.4,-0.41,0.13,-0.13,-0.35
0,-0.23,-0.23,0.15,-0.18,0.24
0.15,-0.09,-0.07,0.16,-0.13,0.62
-0.19,0.1,0.11,0.09,-0.08,0.66
-0.29,0.07,0.13,0.14,-0.17,0.27
-0.22,0.13,0.14,0.02,-0.09,-0.64
-1.03,-0.14,-0.15,0.09,0.16,-1.83
-3.28,-1.32,-1.41,0.24,0.05,-2.75
2.3,-0.29,-0.35,0.26,0.04,-2.77
1.75,-0.21,-1.13,-0.02,0.37,-2.15
-1.16,-0.56,-0.87,-0.07,0.15,-1.18
-0.63,-0.13,-0.12,-0.01,-0.16,-0.36
-0.06,-0.33,0.06,0.23,-0.19,0.2
-0.06,-0.08,-0.03,0.04,-0.21,0.68
0.03,0.1,0.12,0.22,0.01,0.6
-0.13,0.04,0.11,0.12,-0.13,0.35
0.01,0.16,0.18,0.05,-0.07,-0.4
-0.86,-0.18,-0.19,0.16,-0.07,-1.57
-2.55,-0.84,-0.93,0.12,-0.2,-2.39
2.67,-1.08,-1.17,0.17,0.07,-2.77
1.9,0.02,-1.34,0.07,0.41,-2.53
-0.93,-0.1,-1.9,-0.04,0.33,-1.76
-0.81,-0.06,-0.6,-0.11,-0.17,-0.82
-0.27,-0.41,-0.22,0.16,-0.28,-0.07
0.08,-0.45,0.01,0.28,-0.24,0.43
0.06,0.02,0.03,0.01,-0.07,0.74
-0.22,0.09,0.11,0.23,-0.03,0.59
0.14,0.06,0.09,0.22,-0.02,0.12
-0.33,0.04,0.04,-0.01,0,-0.83
-1.53,-0.02,-0.22,0.03,0.11,-1.97
-2.84,-2.04,-2.59,0.23,0.09,-2.6
2.12,-0.57,-0.49,0.33,0.07,-2.76
1.36,0.3,-2.83,0.1,0.45,-2.3
-1.38,-0.6,-0.76,-0.22,0.07,-1.46
-0.67,-0.33,-0.29,0.06,-0.26,-0.65
-0.03,-0.07,-0.09,0.09,-0.05,0
0.02,-0.29,-0.16,0.21,-0.3,0.54
0.1,-0.07,-0.04,0.01,-0.15,0.93
-0.24,0.24,0.27,0.22,-0.03,0.78
-0.62,0.8,0.96,0.06,-0.05,0.33
-0.42,-0.09,-0.26,-0.11,-0.1,-0.67
-1.46,0.33,-0.86,0.03,0.08,-2.39
-3.74,-1.66,-3.21,-0.1,0.09,-2.94
2.39,-0.31,-0.61,0.4,0.22,-3.1
0.6,-1.71,-1.84,0,0.33,-2.31
-1.35,0.06,-0.94,-0.29,0.02,-1.19
-0.34,-0.41,-0.09,0.31,-0.22,-0.46
-0.15,-0.05,-0.06,-0.05,-0.14,0.39
0.13,-0.34,0.18,0.17,-0.1,0.87
0.19,0.18,0.38,0.08,0.1,0.9
0.27,0.66,0.87,-0.08,-0.08,1.05
-0.19,-0.38,-0.24,0.07,-0.34,-0.01
-0.81,-0.31,-0.38,0.01,-0.16,-1.36
-2.02,-0.16,-1.07,0.13,0.11,-2.49
2.54,-1.19,-2.59,0.04,0.26,-3.06
2.29,-0.42,-0.53,0.15,0.48,-2.89
-1.2,-1.43,-1.51,-0.19,0.32,-2.01
-0.99,-0.27,-0.3,-0.21,-0.06,-0.95
-0.21,-0.24,-0.24,0.16,-0.17,-0.16
-0.06,-0.28,-0.27,0.06,-0.35,0.52
0.13,0.08,0.05,-0.03,-0.04,0.87
-0.34,0.11,0.55,0.18,-0.02,0.86
-0.29,0.22,0.26,0.02,-0.23,0.6
-0.32,-0.22,-0.22,-0.04,-0.22,-0.33
-1.09,-0.19,-0.26,-0.02,0.01,-2.06
-3.07,-0.46,-1.49,0.21,0.26,-3.07
2.55,-0.08,-0.36,0.1,0.31,-3.25
1.98,-0.82,-1.33,-0.07,0.37,-2.53
-1.46,-0.39,-0.9,-0.14,0.25,-1.56
-0.82,-0.18,-0.23,-0.12,-0.17,-0.6
-0.11,-0.69,-0.07,0.21,-0.41,0.25
-0.18,-0.3,0.09,-0.1,-0.26,0.93
-0.2,0.36,0.45,0.03,0.02,0.98
-0.95,1.8,1.87,0.1,-0.14,0.92
-0.09,-0.16,-0.14,0.03,-0.2,0.21
-0.64,-0.15,-0.16,-0.28,0.01,-1.05
-2.07,-0.22,-0.33,0.03,0.1,-2.75
-1.73,-2.36,-3.96,0.07,0.35,-3.38
1.91,-0.2,-0.02,0.21,0.36,-3.02
0,-1.84,-2.8,-0.06,0.24,-2
-1.28,-0.25,-0.33,-0.16,-0.02,-1.01
-0.32,-0.31,-0.01,0.15,-0.24,-0.13
-0.32,-0.45,0.08,-0.09,-0.37,0.64
0,-0.12,0.33,0.14,-0.05,0.82
-0.19,-0.17,0.67,-0.02,-0.03,0.76
-0.1,-0.02,0,0.13,-0.24,0.47
-0.33,-0.14,-0.15,-0.06,-0.1,-0.33
-0.96,-0.24,-0.24,-0.05,0.04,-1.78
-2.7,-0.38,-1.16,0.16,0.02,-2.75
3.28,-0.54,-1.54,0.16,0.32,-3.11
2.13,0.41,-1.37,-0.05,0.55,-2.75
-1.82,-0.55,-1.78,-0.33,0.22,-1.71
-0.89,-0.29,-0.23,0.07,-0.28,-0.75
-0.26,-0.48,-0.41,0.09,-0.45,0.17
-0.09,-0.22,0.09,-0.09,-0.18,0.64
-0.05,0.24,0.43,0.09,0.21,0.79
-0.28,0.02,0.46,-0.1,-0.17,0.71
-0.17,-0.2,-0.18,0.11,-0.21,0.13
-0.82,-0.21,-0.29,-0.27,-0.12,-1.07
-1.78,-0.1,-0.45,0.16,0.16,-2.47
0.25,-2.88,-2.98,-0.08,0.27,-2.93
1.89,-0.36,-0.35,0.14,0.33,-2.56
-0.2,-1.8,-1.93,0.01,0.34,-1.78
-0.78,0.13,-0.51,0.03,0.08,-0.92
-0.42,-0.28,-0.16,0.16,-0.2,-0.19
0,-0.19,-0.12,0.13,-0.13,0.33
0.11,0.11,0.2,0.06,0.12,0.56
-0.17,0.04,0.2,0.05,-0.1,0.53
-0.31,-0.5,0.24,0.07,-0.39,0.11
-0.52,-0.1,-0.1,-0.02,-0.11,-0.94
-1.71,-0.15,-0.23,0,0.26,-2.29
0.91,-2.48,-2.94,0.09,0.4,-2.83
1.71,-0.31,0.01,0.05,0.36,-2.39
0.33,-1.58,-1.72,-0.11,0.22,-1.55
-1.02,0.04,-0.51,0,0.05,-0.89
-0.4,-0.22,0.08,0.2,-0.17,-0.34
-0.19,-0.29,0,0.07,-0.21,0.24
0.03,-0.13,0.14,0.07,-0.05,0.52
-0.05,0.05,0.22,0.05,0.06,0.41
-0.21,-0.05,0.22,0.04,-0.05,-0.04
-0.72,-0.18,-0.19,-0.05,-0.14,-0.95
-2.08,-0.65,-0.97,0.14,-0.15,-2.07
1.97,-1.11,-2.72,-0.04,0.08,-2.67
1.98,-0.59,-0.65,0.29,0.39,-2.38
-0.63,-1,-1.45,-0.14,0.44,-1.65
-0.88,0.2,-0.38,-0.19,0.27,-0.94
-0.22,-0.17,-0.17,0.23,-0.03,-0.35
-0.16,-0.47,-0.29,-0.15,-0.39,0.33
0.03,-0.17,-0.09,0.23,-0.22,0.46
-0.3,-0.1,0.16,-0.05,-0.19,0.37
-0.36,-0.22,0.21,0.01,-0.16,-0.24
-0.6,-0.01,-0.02,0.1,0.23,-1.22
-2.34,0.17,-1.36,0.07,0.14,-2.23
2.56,-0.71,-2.74,0.16,0.12,-2.62
1.92,0.04,-0.85,0.29,0.31,-2.38
-0.86,-1.52,-1.65,-0.18,0.18,-1.54
-0.8,-0.03,-0.12,-0.07,0.18,-0.75
-0.2,-0.11,-0.07,0.3,-0.03,-0.21
-0.1,-0.26,-0.25,0,-0.25,0.37
-0.11,-0.17,-0.04,0.03,-0.17,0.46
-0.05,-0.11,0.22,0.17,-0.01,0.25
-0.39,-0.22,0.17,-0.02,-0.19,-0.13
-0.63,-0.04,-0.33,0.09,0.02,-1.09
-1.92,-0.34,-1.28,0.1,0.06,-1.97
2.26,-0.97,-2.28,0.25,0,-2.39
1.9,0.01,-1.53,0.33,0.31,-2.48
-0.67,-0.83,-1.63,-0.01,0.43,-1.91
-0.78,-0.12,-0.42,-0.03,0.25,-1.12
-0.24,-0.33,-0.51,0.11,-0.16,-0.41
0.02,-0.3,-0.32,0.18,-0.15,0.02
-0.1,-0.1,-0.13,-0.18,-0.08,0.43
-0.08,-0.08,0.05,0.09,0.03,0.39
-0.33,-0.14,0.22,0.15,-0.07,0.07
-0.22,-0.1,0.11,0.1,0.02,-0.63
-0.91,-0.2,-0.25,0.21,0.07,-1.57
-1.67,-1.68,-1.93,0.27,0.08,-2.01
1.86,-0.11,-0.11,0.36,0.21,-2.23
1.62,-0.15,-1.78,0.23,0.32,-2.09
-0.93,-0.39,-1.06,0.02,0.34,-1.52
-0.49,0.11,-0.51,0.23,0.19,-0.92
0,-0.59,-0.71,0.1,-0.25,-0.24
0.03,-0.22,-0.24,0.02,-0.11,0.2
0.05,0.07,0.07,0.2,0.09,0.34
-0.17,0.02,0.12,-0.01,-0.11,0.37
-0.61,-0.08,-0.04,0.01,-0.22,-0.12
-0.36,-0.05,-0.06,0.23,0.17,-1.24
-2.39,-0.2,-1.41,0.04,0,-2.15
3.08,-1.11,-2.14,0.43,0,-2.7
1.73,-0.35,-0.79,0.18,0.08,-2.21
-1.02,-0.86,-2.08,0.17,0.25,-1.54
-0.59,-0.07,-0.17,0.12,0.09,-0.8
-0.24,-0.25,-0.21,0.2,-0.12,-0.18
0.1,-0.11,-0.08,0.11,-0.04,0.25
0.07,-0.16,0.07,0.09,-0.08,0.55
-0.15,-0.33,0.17,0.1,-0.22,0.52
-0.18,-0.02,0.21,0.12,-0.08,-0.01
-0.48,0.03,-0.12,0.01,0.06,-1.12
-1.62,-0.11,-0.97,0.22,-0.06,-2.26
1.84,-2.18,-3.2,0.22,0.12,-2.91
2.03,-0.43,-0.51,0.15,0.3,-2.53
-0.55,-1.64,-1.8,-0.01,0.4,-1.73
-0.67,0.27,-0.48,-0.01,0.21,-0.94
-0.4,-0.25,-0.22,0.11,-0.23,-0.15
-0.01,-0.45,-0.08,0.15,-0.3,0.3
-0.05,-0.17,0.1,-0.05,-0.08,0.63
-0.22,0.17,0.18,0.04,0.03,0.49
-0.19,-0.34,0.44,0.08,-0.17,0.14
-0.13,0.1,0.05,0.08,0.04,-0.84
-1.31,0.52,-0.48,0.08,0.32,-1.99
-3.12,-1.14,-1.9,0.29,0.17,-2.71
2.39,-0.7,-0.68,0.44,0.13,-2.7
1.93,0.07,-1.66,0.23,0.37,-2.2
-1.02,-0.1,-1.45,-0.04,0.27,-1.38
-0.61,-0.11,-0.15,0.07,-0.06,-0.55
-0.18,-0.33,-0.27,0.2,-0.29,0.11
-0.04,-0.13,-0.08,0.04,-0.21,0.59
-0.09,0.07,0.15,-0.02,-0.03,0.77
-0.37,0.29,0.32,-0.02,-0.09,0.62
-0.47,0.18,0.21,0,-0.21,0.08
-0.56,-0.19,-0.27,0,0.15,-1.25
-1.94,-0.19,-0.36,0.29,0.26,-2.69
1.83,-2.16,-3.98,0.15,-0.04,-3.02
2.28,-0.31,-0.74,0.45,0.26,-2.77
-0.63,-0.97,-2.64,-0.09,0.21,-1.78
-0.69,0.11,-0.34,-0.05,0.2,-0.82
-0.35,-0.06,-0.08,0.16,-0.07,-0.13
-0.08,-0.19,-0.15,-0.03,-0.21,0.57
0,-0.09,0.25,0.11,-0.02,0.76
-0.35,0.09,0.18,-0.02,-0.2,0.7
-0.39,0.13,0.23,0.08,-0.32,0.34
-0.51,-0.23,-0.27,-0.03,-0.12,-0.77
-1.59,-0.2,-0.23,0.01,0.3,-2.1
-2.64,-2.08,-2.74,0.17,0.31,-2.85
2.39,-0.31,-0.37,0.37,0.49,-2.92
0.77,-1.36,-1.96,-0.13,0.6,-2.14
-1.07,0.31,-0.72,-0.1,0.34,-1.22
-0.43,-0.22,-0.22,0.17,-0.14,-0.43
-0.22,-0.68,-0.24,0.08,-0.51,0.33
0.05,-0.14,0.05,0.13,-0.12,0.67
-0.21,0.14,0.23,-0.13,-0.01,0.8
-0.42,-0.32,0.73,0.04,-0.23,0.62
-0.19,-0.28,-0.14,-0.02,-0.31,-0.06
-0.9,-0.05,-0.1,-0.09,0.27,-1.61
-2.1,0.08,-1.1,0.19,0.22,-2.87
3.26,-1.47,-2.57,0.25,0.17,-3.12
1.96,-0.26,-0.31,0.1,0.42,-2.51
-1.14,-1.45,-1.56,-0.17,0.4,-1.5
-0.73,0.11,-0.17,0.01,0.13,-0.66
-0.35,-0.48,-0.04,0.12,-0.38,0.02
-0.11,-0.43,0.17,0.08,-0.26,0.46
-0.01,0.15,0.21,0.03,0,0.6
-0.23,-0.15,0.38,-0.04,-0.2,0.58
0.04,-0.22,0.05,0.15,-0.27,0.11
-0.42,-0.07,-0.2,-0.11,0.01,-0.9
-1.72,0.17,-0.32,0.05,0.33,-2.25
-1.6,-2.02,-3.68,0.19,0.02,-2.76
2.14,-0.29,-0.28,0.5,0.47,-2.63
0.81,-1.23,-1.79,-0.07,0.51,-1.96
-1.03,-0.22,-0.28,0.06,0.25,-1.15
-0.28,-0.22,-0.21,0.25,-0.19,-0.4
-0.19,-0.31,-0.28,0.02,-0.29,0.29
0.03,-0.11,-0.08,0.08,-0.15,0.61
-0.18,0.13,0.14,-0.06,-0.08,0.67
-0.37,-0.01,0.22,-0.01,-0.16,0.34
-0.44,-0.04,-0.05,-0.06,-0.04,-0.69
-1.34,0.2,-0.4,0.08,0.21,-2.17
-3.69,-1.84,-1.96,0.32,0.1,-2.8
2.14,-0.26,-0.2,0.52,0.11,-2.7
1.74,-0.67,-0.72,0,0.31,-1.96
-1.09,0.05,-1.25,-0.03,0.36,-1.18
-0.47,-0.08,-0.07,0.15,-0.07,-0.42
-0.18,-0.59,-0.05,0.14,-0.29,0.25
0.04,-0.01,0.16,0.06,0.01,0.53
-0.16,0.12,0.16,-0.02,-0.03,0.59
-0.3,-0.27,0.17,0.02,-0.33,0.29
-0.11,-0.3,0.11,0.17,-0.21,-0.6
-0.96,-0.06,-0.14,0.05,0.28,-1.69
-2.77,-0.73,-0.94,0.15,0.41,-2.65
2.83,-0.77,-1.11,0.46,0.23,-2.8
1.9,0.11,-1.29,0.04,0.22,-2.21
-1.39,-0.74,-1.51,0.02,0.18,-1.44
-0.63,-0.16,-0.16,0.03,-0.13,-0.49
-0.18,-0.25,-0.22,0.22,-0.29,0.22
0.11,-0.12,0.11,0.03,-0.09,0.62
-0.22,0.04,0.23,0.07,-0.02,0.52
-0.03,-0.13,0.21,0.16,-0.11,0.24
-0.11,0.01,0.01,0.1,0,-0.34
-0.6,0.05,-0.33,0.12,0.08,-1.05
-1.81,-0.52,-0.58,0.23,0.1,-2.01
1.86,-1.99,-3.07,0.31,0.21,-2.61
1.61,0.1,-0.03,0.15,0.51,-2.26
0.01,-1.22,-2.03,-0.01,0.39,-1.51
-0.73,-0.17,-0.31,0.19,0.07,-0.79
-0.3,-0.22,-0.17,0.12,-0.17,-0.16
-0.14,-0.11,-0.1,0.13,-0.1,0.11
-0.13,-0.06,-0.05,0.09,-0.04,0.15
-0.22,-0.11,-0.11,0.12,-0.03,-0.11
-0.39,-0.26,-0.33,0.13,0,-0.6
-0.67,-0.32,-1.02,0.07,0.13,-1.33
0.57,-0.36,-1.9,0.16,0.22,-1.98
0.59,-1.14,-1.44,0.27,0.22,-2.18
-0.14,0.17,-1.89,-0.01,0.34,-1.88
-0.06,-0.52,-0.63,0.07,0.25,-1.23
-0.05,-0.15,-0.73,0.13,-0.01,-0.54
-0.08,-0.4,-0.33,0.18,-0.16,-0.06
-0.07,-0.17,-0.09,0.11,-0.14,0.21
-0.18,-0.15,0.04,0.13,-0.13,0.27
-0.28,-0.13,0.1,0.09,-0.03,-0.16
-0.67,-0.08,-0.09,0.05,0.14,-1.02
-1.46,-0.06,-1.52,0.08,0.18,-1.83
1.94,-0.75,-1.61,0.13,0.19,-2.19
1.42,-0.71,-1.17,0.25,0.27,-2.1
-0.68,-0.79,-1.08,-0.17,0.23,-1.5
-0.65,-0.2,-0.42,0.21,0.01,-0.98
-0.25,-0.52,-0.62,0.14,-0.3,-0.3
0.16,-0.14,-0.15,0.12,0.02,0.05
-0.02,0.06,-0.06,0.09,0.05,0.21
-0.2,-0.22,0.04,0.13,-0.15,0.08
-0.45,-0.22,-0.08,0.15,-0.12,-0.4
-0.77,-0.36,-0.38,0.05,0.06,-1.19
-0.92,-1.61,-1.73,0.25,0.17,-1.84
1.7,-0.63,-0.69,0.2,0.3,-2.17
0.26,-0.55,-1.43,-0.04,0.51,-2.05
-0.76,-0.6,-0.65,0.07,0.1,-1.43
-0.28,-0.3,-0.85,0.08,-0.08,-0.7
0.01,-0.24,-0.49,0.09,-0.14,-0.15
-0.04,-0.1,-0.1,0.13,-0.01,0.14
-0.12,-0.01,0.06,0.04,-0.06,0.31
-0.28,-0.13,-0.1,0.18,-0.22,0.14
-0.57,-0.03,-0.03,-0.11,-0.03,-0.61
-1.31,-0.42,-0.47,0.02,0.22,-1.9
0.86,-1.58,-3.55,0.1,0.22,-2.49
1.88,0.02,-1.06,0.16,0.29,-2.49
-0.52,-1.41,-1.47,0.04,0.38,-1.96
-0.86,-0.29,-0.38,-0.05,0.1,-1.11
-0.31,-0.41,-0.42,0.24,-0.23,-0.43
0.13,-0.45,-0.27,0.1,-0.25,0.17
0.15,-0.08,0.04,0.15,0,0.53
0,0.08,0.16,0,0.03,0.65
-0.49,0.12,0.15,0.07,-0.11,0.43
-0.17,-0.41,0.33,-0.06,-0.25,-0.22
-0.67,-0.15,-0.3,0,0,-1.41
-2.15,-0.44,-0.69,0.16,0.17,-2.59
3.07,-1.76,-1.78,0.13,0.32,-3.05
2.15,0.09,-0.94,0.06,0.41,-2.67
-1.25,-1.49,-1.57,-0.15,0.34,-1.77
-0.74,-0.03,-0.04,0.01,0.17,-0.94
-0.39,-0.38,-0.34,0.13,-0.4,-0.12
0.03,-0.42,-0.32,0.07,-0.38,0.57
0.02,0.13,0.22,-0.02,0.09,0.83
-0.52,0.39,0.6,-0.16,0.14,0.89
-0.67,0.62,1.1,0.06,-0.2,0.62
-0.28,-0.23,-0.17,-0.13,-0.27,0.04
-0.56,-0.01,-0.62,0.01,-0.01,-1.44
-2.07,0.4,-1.06,-0.13,0.12,-2.48
0.12,-2.49,-3.39,0.08,0.24,-3.12
2.48,0.12,-0.68,0.21,0.66,-3.18
-0.72,-1.96,-2.09,-0.35,0.45,-2.21
-0.94,-0.09,-0.38,-0.01,0.03,-1.19
-0.45,-0.43,-0.43,0.01,-0.33,-0.32
-0.09,-0.26,-0.2,0.07,-0.32,0.4
0.04,-0.35,0.2,0.05,-0.16,0.84
-0.59,0.31,0.33,-0.17,-0.02,0.93
-0.51,0.97,0.98,0.04,-0.06,0.71
-0.17,-0.32,0.07,0.02,-0.28,0.34
-0.48,-0.28,-0.29,-0.12,-0.29,-0.65
-1.24,0.04,-0.5,-0.04,0.13,-2.12
-3.59,-1.2,-1.33,-0.02,0.33,-3.04
3.05,-0.12,-0.36,0.39,0.79,-3.48
1.72,-0.2,-2.03,-0.28,0.63,-2.57
-1.5,-0.49,-0.57,-0.15,0.15,-1.46
-0.53,-0.25,-0.24,0.07,-0.19,-0.58
-0.25,-0.25,-0.24,0,-0.34,0.16
0.01,-0.21,-0.13,0.15,-0.23,0.61
-0.24,-0.31,0.28,-0.04,-0.19,0.95
-0.41,-0.19,0.89,0,-0.02,0.79
-0.29,-0.04,0.02,-0.07,-0.24,0.5
-0.48,-0.36,-0.22,-0.1,-0.41,-0.31
-0.9,-0.08,-0.73,0.11,0,-1.94
-2.68,-0.68,-0.77,-0.04,0.39,-2.87
3.29,-0.65,-0.7,0.26,0.71,-3.24
1.91,0.14,-1.2,-0.22,0.61,-2.67
-1.67,-0.45,-1.59,-0.12,0.21,-1.83
-0.73,-0.17,-0.38,0,-0.09,-1.04
-0.33,-0.55,-0.6,-0.04,-0.35,-0.33
-0.04,-0.38,-0.31,0.17,-0.28,0.17
-0.08,-0.32,-0.1,0.02,-0.26,0.63
-0.26,0.19,0.2,0,0,0.72
-0.18,0.25,0.6,0.07,0.01,0.59
-0.13,-0.06,0.04,-0.01,-0.17,0.11
-0.45,-0.24,-0.26,0.03,-0.03,-0.87
-1.59,-0.23,-0.27,-0.1,0.03,-1.97
-2.83,-1.45,-3.2,0.02,0.31,-2.73
2.46,0.09,-0.05,0.2,0.89,-3.02
1.21,-1.18,-1.59,-0.22,0.69,-2.39
-1.32,-0.44,-0.68,-0.02,0.05,-1.55
-0.63,-0.5,-0.51,0.02,-0.22,-0.71
-0.09,-0.41,-0.39,0.04,-0.33,-0.04
-0.05,-0.21,-0.12,0.1,-0.22,0.44
-0.14,-0.14,0.25,0,-0.07,0.77
-0.39,0.04,0.54,0.11,0.01,0.71
-0.54,0.7,0.71,-0.01,-0.07,0.42
-0.39,-0.22,-0.21,-0.12,-0.29,-0.25
-0.71,-0.36,-0.52,0.16,-0.18,-1.28
-2.05,-0.34,-0.81,0,0.23,-2.47
2.21,-1.67,-2.75,-0.06,0.48,-3.17
2.13,0.52,-1.09,-0.04,0.47,-3
-1.63,-1.58,-1.8,-0.11,0.06,-1.99
-0.97,-0.07,-0.47,-0.12,-0.07,-1.03
-0.32,-0.19,-0.41,-0.02,-0.21,-0.21
-0.01,-0.49,-0.07,0.08,-0.29,0.52
-0.02,0.09,0.11,0,-0.03,0.87
-0.62,0.3,0.49,-0.05,-0.05,0.93
0.01,0.04,0.08,0.03,-0.17,0.5
-0.36,-0.2,-0.18,-0.11,-0.37,-0.07
-0.84,-0.18,-0.57,-0.12,-0.13,-1.41
-2.06,-0.09,-1.03,0,0.13,-2.63
1.92,-1.6,-3.28,-0.04,0.41,-3.14
2.25,-0.4,-1.58,-0.12,0.67,-2.89
